Year,PLANTS_AEA plant ID,PCE reporting ID,RCA CPCN,OPERATOR_Operator Name,PLANTS_Plant Name,INTERTIES_Intertie Name,AEA Energy Region,Data source,SUN,BIT,DFO,JF,kwh_purchased,LFG,LIG,MWH,NG,OBL,OG,RFO,SUB,WAT,WC,WDS,WND,WO,(blank),AB,SUN.1,BIT.1,DFO.1,JF.1,kwh_purchased.1,LFG.1,LIG.1,MWH.1,NG.1,OBL.1,OG.1,RFO.1,SUB.1,WAT.1,WC.1,WDS.1,WND.1,WO.1,(blank).1,AB.1,SUN.2,BIT.2,DFO.2,JF.2,kwh_purchased.2,LFG.2,LIG.2,MWH.2,NG.2,OBL.2,OG.2,RFO.2,SUB.2,WAT.2,WC.2,WDS.2,WND.2,WO.2,(blank).2,AB.2,Unnamed: 69,Unnamed: 70,Unnamed: 71
2002,P270,332880,663,Venetie Village Electric,Venetie,Venetie_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,566.559,,,,,,,,,,,,,,,,,,,,47124.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,566.559,47124.0,12.0
2002,P271,(blank),0,Westward Seafoods Inc,Westward Seafoods,Unalaska_grid,Aleutians,EIA923,,,20781.0,,,,,,,,,,,,,,,,,,,,1180578.84,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,20781.0,1180578.84,12.0
2002,P272,332890,409,"White Mountain, City of",White Mountain,White Mountain_grid,Bering Straits,PCE,,,816.2,,,,,,,,,,,,,,,,,,,,61348.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,816.2,61348.0,12.0
2002,P273,(blank),111,"Wrangell, City of",Wrangell,Wrangell-Petersburg_grid,Southeast,EIA923,,,649.999,,,,,,,,,,,,,,,,,,,,52458.42,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,649.999,52458.42,12.0
2002,P278,331155,2,Alaska Power & Telephone Company,Klawock,Prince of Wales Is._grid,Southeast,PCE,,,2964.9900000000002,,,,,,,,,,,,,,,,,,,,210635.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,2964.9900000000002,210635.0,5.0
2002,P28,(blank),2,Alaska Power & Telephone Company,Thorne Bay Plant,Prince of Wales Is._grid,Southeast,EIA923,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,0.0,0.0,12.0
2002,P281,(blank),0,Alyeska Seafoods Inc,Alyeska Seafoods,(blank),Aleutians,EIA923,,,12999.999,,,,,,,,,,,,,,,,,,,,902999.58,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,12999.999,902999.58,12.0
2002,P282,(blank),0,Ounalshka Corp,American President Lines Ltd,(blank),Aleutians,EIA923,,,7882.001,,,,,,,,,,,,,,,,,,,,345072.4199999999,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,7882.001,345072.4199999999,12.0
2002,P283,(blank),0,Icicle Seafoods Inc,Bering Star,(blank),Aleutians,EIA923,,,3877.8590000000004,,,,,,,,,,,,,,,,,,,,264007.38,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3877.8590000000004,264007.38,12.0
2002,P284,(blank),0,Phillips Alaska Inc,Central Production Facility 1,(blank),North Slope,EIA923,,,,,,,,,244518.0,,,,,,,,,,,,,,,,,,,,3169809.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,244518.0,3169809.0,12.0
2002,P285,(blank),0,Phillips Alaska Inc,Central Production Facility 2,(blank),North Slope,EIA923,,,,,,,,,105644.0,,,,,,,,,,,,,,,,,,,,1434795.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,105644.0,1434795.0,12.0
2002,P286,(blank),0,Phillips Alaska Inc,Central Production Facility 3,(blank),North Slope,EIA923,,,,,,,,,119727.0,,,,,,,,,,,,,,,,,,,,1684544.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,119727.0,1684544.0,12.0
2002,P287,(blank),0,Peter Pan Seafoods,King Cove,King Cove_grid,Aleutians,EIA923,,,6479.999000000001,,,,,,,,,,,,,,,,,,,,643398.42,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,6479.999000000001,643398.42,12.0
2002,P288,(blank),0,BP Exploration Alaska,Lisburne Production Center,(blank),North Slope,EIA923,,,,,,,,,176835.00999999998,,,,,,,,,,,,,,,,,,,,2575217.31,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,176835.00999999998,2575217.31,12.0
2002,P289,(blank),0,Offshore Systems Inc,Offshore Systems,(blank),North Slope,EIA923,,,3679.999,,,,,,,,,,,,,,,,,,,,260820.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,3679.999,260820.0,12.0
2002,P29,331220,2,Alaska Power & Telephone Company,Tok,Tok_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,11738.810000000001,,,,,,,,,,,,,,,,,,,,803804.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,11738.810000000001,803804.0,12.0
2002,P290,(blank),0,Conoco Phillips Alaska Inc,Seawater Treatment Plant,(blank),North Slope,EIA923,,,,,,,,,28660.001000000004,,,,,,,,,,,,,,,,,,,,418425.99,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,28660.001000000004,418425.99,12.0
2002,P291,332860,106,"Unalaska, City of",Unalaska,Unalaska_grid,Aleutians,PCE,,,218.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,218.4,,1.0
2002,P3,331020,412,Akiachak Native Community,Akiachak,Akiachak_grid,Lower Yukon-Kuskokwim,PCE,,,1293.111,,,,,,,,,,,,,,,,,,,,105081.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1293.111,105081.0,12.0
2002,P30,331050,2,Alaska Power & Telephone Company,Allakaket,Allakaket_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,598.73,,,,,,,,,,,,,,,,,,,,51379.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,598.73,51379.0,12.0
2002,P31,331060,2,Alaska Power & Telephone Company,Bettles,Bettles_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,782.128,,,,,,,,,,,,,,,,,,,,60692.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,782.128,60692.0,12.0
2002,P32,331070,2,Alaska Power & Telephone Company,Chistochina,Chistochina_grid,Copper River/Chugach,PCE,,,276.29900000000004,,,,,,,,,,,,,,,,,,,,22802.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,276.29900000000004,22802.0,12.0
2002,P33,331080,2,Alaska Power & Telephone Company,Coffman Cove,Coffman_Cove_grid,Southeast,PCE,,,736.03,,,,,,,,,,,,,,,,,,,,57415.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,736.03,57415.0,12.0
2002,P34,331110,2,Alaska Power & Telephone Company,Eagle,Eagle_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,727.7969999999999,,,,,,,,,,,,,,,,,,,,55333.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,727.7969999999999,55333.0,12.0
2002,P35,332010,417,Gustavus Electric Co,Gustavus,Gustavus_grid,Southeast,PCE,,,1638.8999999999999,,,,,,,,,,,,,,,,,,,,129002.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1638.8999999999999,129002.0,12.0
2002,P36,331130,2,Alaska Power & Telephone Company,Healy Lake,Healy Lake_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,149.35000000000002,,,,,,,,,,,,,,,,,,,,14145.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,149.35000000000002,14145.0,12.0
2002,P37,331140,2,Alaska Power & Telephone Company,Hollis,Hollis_grid,Southeast,PCE,,,576.591,,,,,,,,,,,,,,,,,,,,47531.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,576.591,47531.0,12.0
2002,P38,331160,2,Alaska Power & Telephone Company,Mentasta Lake,Mentasta_Lake_grid,Copper River/Chugach,PCE,,,345.28000000000003,,,,,,,,,,,,,,,,,,,,30594.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,345.28000000000003,30594.0,12.0
2002,P39,331200,2,Alaska Power & Telephone Company,Tetlin,Tetlin_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,437.3400000000001,,,,,,,,,,,,,,,,,,,,37060.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,437.3400000000001,37060.0,12.0
2002,P40,331230,2,Alaska Power & Telephone Company,Whale Pass,Whale_Pass_grid,Southeast,PCE,,,274.484,,,,,,,,,,,,,,,,,,,,22724.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,274.484,22724.0,12.0
2002,P43,331170,2,Alaska Power & Telephone Company,Naukati Bay,Naukati_Bay_grid,Southeast,PCE,,,451.886,,,,,,,,,,,,,,,,,,,,39890.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,451.886,39890.0,12.0
2002,P45,331240,169,Alaska Village Electric Cooperative,Alakanuk,Alakanuk_grid,Lower Yukon-Kuskokwim,PCE,,,1653.3350000000003,,,,,,,,,,,,,,,,,,,,120817.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1653.3350000000003,120817.0,12.0
2002,P46,331250,169,Alaska Village Electric Cooperative,Ambler,Ambler_grid,Northwest Arctic,PCE,,,1180.518,,,,,,,,,,,,,,,,,,,,86847.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1180.518,86847.0,12.0
2002,P47,331800,43,Bethel Utilities Corp,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,PCE,,,41564.799999999996,,,,,,,,,,,,,,,,,,,,3048282.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,41564.799999999996,3048282.0,12.0
2002,P47,(blank),43,Bethel Utilities Corp,Bethel,Bethel_grid,Lower Yukon-Kuskokwim,EIA923,,,41564.998999999996,,,,,,,,,,,,,,,,,,,,3046470.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,41564.998999999996,3046470.0,12.0
2002,P48,331270,169,Alaska Village Electric Cooperative,Brevig Mission,Brevig Mission_grid,Bering Straits,PCE,,,783.511,,,,,,,,,,,,,,,,,,,,58965.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,783.511,58965.0,12.0
2002,P49,331280,169,Alaska Village Electric Cooperative,Chevak,Chevak_grid,Lower Yukon-Kuskokwim,PCE,,,2184.087,,,,,,,,,,,,,,,,,,,,161354.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2184.087,161354.0,12.0
2002,P5,331040,293,"Akutan, City of",Akutan,Akutan_grid,Aleutians,PCE,,,537.52,,,,,,,,,,,12.286,,,,,,,,,44481.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,2.0,,,,,,,549.8059999999999,44481.0,14.0
2002,P50,331300,169,Alaska Village Electric Cooperative,Elim,Elim_grid,Bering Straits,PCE,,,1249.0290000000002,,,,,,,,,,,,,,,,,,,,98180.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1249.0290000000002,98180.0,12.0
2002,P51,331310,169,Alaska Village Electric Cooperative,Emmonak,Emmonak_grid,Lower Yukon-Kuskokwim,PCE,,,2515.4550000000004,,,,,,,,,,,,,,,,,,,,186241.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2515.4550000000004,186241.0,12.0
2002,P52,331320,169,Alaska Village Electric Cooperative,Gambell,Gambell_grid,Bering Straits,PCE,,,1983.8290000000002,,,,,,,,,,,,,,,,,,,,143582.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1983.8290000000002,143582.0,12.0
2002,P53,331360,169,Alaska Village Electric Cooperative,Hooper Bay,Hooper Bay_grid,Lower Yukon-Kuskokwim,PCE,,,2381.551,,,,,,,,,,,,,,,,,,,,191100.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2381.551,191100.0,12.0
2002,P54,331390,169,Alaska Village Electric Cooperative,Kasigluk,Kasigluk_grid,Lower Yukon-Kuskokwim,PCE,,,2.16,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.16,68.0,2.0
2002,P55,331400,169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,PCE,,,1502.196,,,,,,,,,,,,,,,,,,,,110751.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1502.196,110751.0,12.0
2002,P55,(blank),169,Alaska Village Electric Cooperative,Kiana,Kiana_grid,Northwest Arctic,EIA923,,,1465.0,,,,,,,,,,,,,,,,,,,,134190.42,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1465.0,134190.42,12.0
2002,P56,331410,169,Alaska Village Electric Cooperative,Kivalina,Kivalina_grid,Northwest Arctic,PCE,,,1174.0620000000001,,,,,,,,,,,,,,,,,,,,84677.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1174.0620000000001,84677.0,12.0
2002,P57,332120,285,Kotlik Joint Utility,Kotlik,Kotlik_grid,Lower Yukon-Kuskokwim,PCE,,,2157.639,,,,,,,,,,,,,,,,,,,,154145.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2157.639,154145.0,12.0
2002,P58,331420,169,Alaska Village Electric Cooperative,Koyuk,Koyuk_grid,Bering Straits,PCE,,,1163.526,,,,,,,,,,,,,,,,,,,,81629.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1163.526,81629.0,12.0
2002,P59,331440,169,Alaska Village Electric Cooperative,Marshall,Marshall_grid,Lower Yukon-Kuskokwim,PCE,,,1083.246,,,,,,,,,,,,,,,,,,,,78250.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1083.246,78250.0,12.0
2002,P6,(blank),1,Alaska Electric Light & Power Company,Annex Creek,Juneau_grid,Southeast,EIA923,,,,,,,,,,,,,,28878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,28878.0,,12.0
2002,P60,331470,169,Alaska Village Electric Cooperative,Mountain Village,Mountain Village_grid,Lower Yukon-Kuskokwim,PCE,,,2591.8390000000004,,,,,,,,,,,,,,,,,,,,191881.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2591.8390000000004,191881.0,12.0
2002,P61,331480,169,Alaska Village Electric Cooperative,New Stuyahok,New Stuyahok_grid,Bristol Bay,PCE,,,1192.626,,,,,,,,,,,,,,,,,,,,95000.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1192.626,95000.0,12.0
2002,P62,331500,169,Alaska Village Electric Cooperative,Noatak,Noatak_grid,Northwest Arctic,PCE,,,1471.258,,,,,,,,,,,,,,,,,,,,107368.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1471.258,107368.0,12.0
2002,P63,331510,169,Alaska Village Electric Cooperative,Noorvik,Noorvik_grid,Northwest Arctic,PCE,,,2138.838,,,,,,,,,,,,,,,,,,,,156298.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2138.838,156298.0,12.0
2002,P64,331530,169,Alaska Village Electric Cooperative,Nunapitchuk,Nunapitchuk_grid,Lower Yukon-Kuskokwim,PCE,,,2424.2029999999995,,,,,,,,,,,,,,,,,,,,184012.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2424.2029999999995,184012.0,12.0
2002,P65,331550,169,Alaska Village Electric Cooperative,Pilot Station,Pilot Station_grid,Lower Yukon-Kuskokwim,PCE,,,1697.6989999999998,,,,,,,,,,,,,,,,,,,,127627.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1697.6989999999998,127627.0,12.0
2002,P66,331570,169,Alaska Village Electric Cooperative,Quinhagak,Quinhagak_grid,Lower Yukon-Kuskokwim,PCE,,,1550.63,,,,,,,,,,,,,,,,,,,,120886.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1550.63,120886.0,12.0
2002,P67,331660,169,Alaska Village Electric Cooperative,Saint Mary's,Saint Mary's_grid,Lower Yukon-Kuskokwim,PCE,,,2837.663,,,,,,,,,,,,,,,,,,,,217739.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2837.663,217739.0,12.0
2002,P68,331590,169,Alaska Village Electric Cooperative,Savoonga,Savoonga_grid,Bering Straits,PCE,,,1880.3960000000002,,,,,,,,,,,,,,,,,,,,147258.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1880.3960000000002,147258.0,12.0
2002,P69,331600,169,Alaska Village Electric Cooperative,Scammon Bay,Scammon Bay_grid,Lower Yukon-Kuskokwim,PCE,,,1032.754,,,,,,,,,,,,,,,,,,,,80165.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1032.754,80165.0,12.0
2002,P7,(blank),1,Alaska Electric Light & Power Company,Auke Bay,Juneau_grid,Southeast,EIA923,,,2574.0,,,,,,,,,,,,,,,,,,,,286309.8,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2574.0,286309.8,12.0
2002,P70,331610,169,Alaska Village Electric Cooperative,Selawik,Selawik_grid,Northwest Arctic,PCE,,,2520.511,,,,,,,,,,,,,,,,,,,,203764.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2520.511,203764.0,12.0
2002,P71,331640,169,Alaska Village Electric Cooperative,Shishmaref,Shishmaref_grid,Bering Straits,PCE,,,1654.965,,,,,,,,,,,,,,,,,,,,124434.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1654.965,124434.0,12.0
2002,P72,331650,169,Alaska Village Electric Cooperative,Shungnak,Shungnak_grid,Northwest Arctic,PCE,,,1468.3719999999998,,,,,,,,,,,,,,,,,,,,104128.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1468.3719999999998,104128.0,12.0
2002,P73,331670,169,Alaska Village Electric Cooperative,Saint Michael,SaintMichael_grid,Bering Straits,PCE,,,1234.3,,,,,,,,,,,,,,,,,,,,86617.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1234.3,86617.0,12.0
2002,P74,331680,169,Alaska Village Electric Cooperative,Stebbins,Stebbins_grid,Bering Straits,PCE,,,1378.104,,,,,,,,,,,,,,,,,,,,105880.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1378.104,105880.0,12.0
2002,P75,331690,169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,PCE,,,2398.2690000000002,,,,,,,,,,,,,,,,,,,,182782.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,2398.2690000000002,182782.0,12.0
2002,P75,(blank),169,Alaska Village Electric Cooperative,Togiak,Togiak_grid,Bristol Bay,EIA923,,,229.013,,,,,,,,,,,,,,,,,,,,17529.12,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,229.013,17529.12,1.0
2002,P76,331700,169,Alaska Village Electric Cooperative,Toksook Bay,Toksook Bay_grid,Lower Yukon-Kuskokwim,PCE,,,1244.1940000000002,,,,,,,,,,,,,,,,,,,,101953.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1244.1940000000002,101953.0,12.0
2002,P78,332900,53,Yakutat Power Inc,Yakutat,Yakutat_grid,Southeast,PCE,,,7217.492,,,,,,,,,,,,,,,,,,,,477455.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,7217.492,477455.0,12.0
2002,P79,331260,169,Alaska Village Electric Cooperative,Anvik,Anvik_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,437.4409999999999,,,,,,,,,,,,,,,,,,,,35563.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,437.4409999999999,35563.0,12.0
2002,P8,(blank),1,Alaska Electric Light & Power Company,Gold Creek,Juneau_grid,Southeast,EIA923,,,24.0,,,,,,,,,,,4881.0,,,,,,,,,1848.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,12.0,,,,,,,4905.0,1848.0,24.0
2002,P80,331290,169,Alaska Village Electric Cooperative,Eek,Eek_grid,Lower Yukon-Kuskokwim,PCE,,,683.683,,,,,,,,,,,,,,,,,,,,52027.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,683.683,52027.0,12.0
2002,P81,331950,688,"Ekwok, City of ",Ekwok,Ekwok_grid,Southeast,PCE,,,509.63199999999995,,,,,,,,,,,,,,,,,,,,33369.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,509.63199999999995,33369.0,12.0
2002,P82,331330,169,Alaska Village Electric Cooperative,Goodnews Bay,Goodnews Bay_grid,Lower Yukon-Kuskokwim,PCE,,,698.7929999999999,,,,,,,,,,,,,,,,,,,,58175.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,698.7929999999999,58175.0,12.0
2002,P83,331340,169,Alaska Village Electric Cooperative,Grayling,Grayling_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,510.46,,,,,,,,,,,,,,,,,,,,42426.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,510.46,42426.0,12.0
2002,P84,331350,169,Alaska Village Electric Cooperative,Holy Cross,Holy Cross_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,732.3240000000001,,,,,,,,,,,,,,,,,,,,56354.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,732.3240000000001,56354.0,12.0
2002,P85,331370,169,Alaska Village Electric Cooperative,Huslia,Huslia_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,898.827,,,,,,,,,,,,,,,,,,,,74135.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,898.827,74135.0,12.0
2002,P86,331380,169,Alaska Village Electric Cooperative,Kaltag,Kaltag_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,714.544,,,,,,,,,,,,,,,,,,,,61482.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,714.544,61482.0,12.0
2002,P87,331450,169,Alaska Village Electric Cooperative,Mekoryuk,Mekoryuk_grid,Lower Yukon-Kuskokwim,PCE,,,847.605,,,,,,,,,,,,,,,,,,,,59976.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,847.605,59976.0,12.0
2002,P88,331460,169,Alaska Village Electric Cooperative,Minto,Minto_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,681.065,,,,,,,,,,,,,,,,,,,,55898.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,681.065,55898.0,12.0
2002,P89,331490,169,Alaska Village Electric Cooperative,Nightmute,Nightmute_grid,Lower Yukon-Kuskokwim,PCE,,,561.1140000000001,,,,,,,,,,,,,,,,,,,,47159.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,561.1140000000001,47159.0,12.0
2002,P90,331520,169,Alaska Village Electric Cooperative,Nulato,Nulato_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,1139.885,,,,,,,,,,,,,,,,,,,,87862.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1139.885,87862.0,12.0
2002,P91,331540,169,Alaska Village Electric Cooperative,Old Harbor,Old Harbor_grid,Kodiak,PCE,,,750.0479999999999,,,,,,,,,,,,,,,,,,,,60059.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,750.0479999999999,60059.0,12.0
2002,P93,331580,169,Alaska Village Electric Cooperative,Russian Mission,Russian Mission_grid,Lower Yukon-Kuskokwim,PCE,,,800.1850000000002,,,,,,,,,,,,,,,,,,,,59106.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,800.1850000000002,59106.0,12.0
2002,P94,331620,169,Alaska Village Electric Cooperative,Shageluk,Shageluk_grid,Yukon-Koyukuk/Upper Tanana,PCE,,,410.433,,,,,,,,,,,,,,,,,,,,32398.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,410.433,32398.0,12.0
2002,P95,331630,169,Alaska Village Electric Cooperative,Shaktoolik,Shaktoolik_grid,Bering Straits,PCE,,,866.135,,,,,,,,,,,,,,,,,,,,64506.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,866.135,64506.0,12.0
2002,P96,332620,61,Teller Power Company,Teller,Teller_grid,Bering Straits,PCE,,,965.4899999999998,,,,,,,,,,,,,,,,,,,,72489.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,965.4899999999998,72489.0,12.0
2002,P97,331710,169,Alaska Village Electric Cooperative,Tununak,Tununak_grid,Lower Yukon-Kuskokwim,PCE,,,843.664,,,,,,,,,,,,,,,,,,,,67026.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,843.664,67026.0,12.0
2002,P98,331730,169,Alaska Village Electric Cooperative,Wales,Wales_grid,Bering Straits,PCE,,,706.8499999999999,,,,,,,,,,,,,,,,,,,,48899.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,706.8499999999999,48899.0,12.0
2002,P99,331430,169,Alaska Village Electric Cooperative,Lower Kalskag,LowerKalskag_grid,Lower Yukon-Kuskokwim,PCE,,,1219.984,,,,,,,,,,,,,,,,,,,,90253.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,1219.984,90253.0,12.0
2003,P100,331740,683,Alutiiq Power Company,Karluk,Karluk_grid,Kodiak,PCE,,,131.719,,,,,,,,,,,,,,,,,,,,14362.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,131.719,14362.0,12.0
2003,P101,(blank),121,Anchorage Municipal Light and Power,Anchorage 1,Railbelt_grid,Railbelt,EIA923,,,72.0,,,,,,20585.0,,,,,,,,,,,,,,8316.0,,,,,,382036.0,,,,,,,,,,,,,,24.0,,,,,,12.0,,,,,,,,,,,,20657.0,390352.0,36.0
2003,P102,(blank),121,Anchorage Municipal Light and Power,Eklutna Hydro Project,Railbelt_grid,Railbelt,EIA923,,,,,,,,,,,,,,177204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,177204.0,,12.0
